TEAM_NAME,Season,Month,TEAM_ID_base,GP_base,W_base,L_base,W_PCT_base,MIN_base,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK_base,W_RANK_base,L_RANK_base,W_PCT_RANK_base,MIN_RANK_base,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SeasonType_base,TEAM_ID_adv,GP_adv,W_adv,L_adv,W_PCT_adv,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK_adv,W_RANK_adv,L_RANK_adv,W_PCT_RANK_adv,MIN_RANK_adv,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SeasonType_adv
los angeles lakers,2020-21,3,1610612747.0,4.0,4.0,0.0,1.0,48.0,39.0,82.0,0.476,12.8,25.5,0.5,20.3,28.8,0.704,6.8,36.0,42.8,22.0,15.8,9.0,2.8,4.8,20.0,27.3,111.0,9.3,1.0,1.0,1.0,1.0,3.0,12.0,23.0,5.0,15.0,30.0,1.0,9.0,7.0,23.0,27.0,19.0,27.0,22.0,8.0,15.0,26.0,18.0,5.0,4.0,12.0,8.0,Pre Season,1610612747.0,4.0,4.0,0.0,1.0,192.0,107.1,108.8,96.9,99.3,10.2,9.6,0.564,1.4,16.5,0.204,0.725,0.478,0.154,0.553,0.586,104.3,102.25,85.21,408.0,0.561,1.0,1.0,1.0,1.0,1.0,6.0,7.0,7.0,24.0,12.0,15.0,28.0,23.0,25.0,8.0,6.0,6.0,24.0,8.0,Pre Season
memphis grizzlies,2020-21,3,1610612763.0,4.0,3.0,1.0,0.75,48.0,41.5,92.0,0.451,15.0,42.8,0.351,20.5,28.8,0.713,9.8,40.5,50.3,28.3,18.3,10.8,6.8,5.0,24.8,24.5,118.5,10.5,1.0,2.0,6.0,6.0,3.0,4.0,6.0,9.0,6.0,5.0,14.0,8.0,7.0,21.0,10.0,6.0,8.0,2.0,18.0,4.0,4.0,19.0,20.0,11.0,4.0,6.0,Pre Season,1610612763.0,4.0,3.0,1.0,0.75,192.0,104.7,106.8,95.0,97.3,9.7,9.5,0.681,1.55,18.6,0.239,0.778,0.512,0.164,0.533,0.566,113.4,111.0,92.5,444.0,0.562,1.0,2.0,6.0,6.0,1.0,9.0,5.0,8.0,5.0,8.0,5.0,16.0,6.0,9.0,15.0,9.0,9.0,1.0,7.0,Pre Season
miami heat,2020-21,3,1610612748.0,2.0,1.0,1.0,0.5,48.0,37.0,77.5,0.477,16.0,41.5,0.386,14.5,19.0,0.763,5.5,37.5,43.0,28.0,20.0,6.0,3.0,2.5,26.0,20.0,104.5,-5.0,26.0,19.0,6.0,14.0,3.0,22.0,29.0,3.0,5.0,10.0,8.0,29.0,30.0,10.0,30.0,14.0,24.0,3.0,25.0,27.0,24.0,3.0,23.0,27.0,22.0,21.0,Pre Season,1610612748.0,2.0,1.0,1.0,0.5,96.0,104.1,104.0,107.9,109.5,-3.8,-5.5,0.757,1.4,20.6,0.186,0.731,0.49,0.199,0.581,0.609,100.9,100.25,83.54,201.0,0.49,26.0,19.0,6.0,14.0,26.0,12.0,25.0,22.0,1.0,11.0,1.0,30.0,19.0,18.0,26.0,2.0,2.0,27.0,16.0,Pre Season
milwaukee bucks,2020-21,3,1610612749.0,3.0,0.0,3.0,0.0,48.0,39.7,90.0,0.441,10.3,37.0,0.279,19.3,24.3,0.795,9.3,37.0,46.3,24.7,15.3,5.3,6.0,3.3,26.7,20.7,109.0,-13.3,14.0,25.0,24.0,25.0,3.0,9.0,14.0,13.0,27.0,16.0,29.0,12.0,16.0,5.0,17.0,16.0,15.0,9.0,6.0,28.0,8.0,7.0,24.0,25.0,18.0,26.0,Pre Season,1610612749.0,3.0,0.0,3.0,0.0,144.0,102.1,105.5,115.6,117.6,-13.5,-12.1,0.622,1.61,17.5,0.244,0.72,0.485,0.148,0.498,0.541,106.3,103.67,86.39,310.0,0.447,14.0,25.0,24.0,25.0,16.0,11.0,30.0,26.0,15.0,7.0,8.0,14.0,25.0,22.0,6.0,21.0,17.0,20.0,23.0,Pre Season
minnesota timberwolves,2020-21,3,1610612750.0,3.0,1.0,2.0,0.333,49.7,38.3,90.3,0.424,12.7,37.0,0.342,23.3,31.0,0.753,9.7,41.3,51.0,21.3,21.0,9.3,7.3,7.7,27.3,23.7,112.7,-6.3,14.0,19.0,15.0,20.0,1.0,14.0,12.0,21.0,17.0,16.0,17.0,4.0,6.0,11.0,13.0,4.0,5.0,25.0,26.0,11.0,3.0,29.0,26.0,15.0,10.0,22.0,Pre Season,1610612750.0,3.0,1.0,2.0,0.333,149.0,97.7,99.1,103.6,104.4,-5.8,-5.3,0.557,1.02,14.4,0.234,0.777,0.505,0.185,0.494,0.542,111.3,110.01,91.68,341.0,0.448,14.0,19.0,15.0,20.0,14.0,25.0,15.0,21.0,25.0,27.0,28.0,19.0,7.0,13.0,23.0,22.0,15.0,2.0,22.0,Pre Season
new orleans pelicans,2020-21,3,1610612740.0,2.0,2.0,0.0,1.0,48.0,41.0,85.5,0.48,12.0,35.5,0.338,26.5,37.5,0.707,15.0,36.0,51.0,22.5,12.5,7.5,4.5,4.0,19.0,29.0,120.5,18.0,26.0,7.0,1.0,1.0,3.0,5.0,21.0,2.0,20.0,21.0,19.0,2.0,1.0,22.0,1.0,19.0,5.0,19.0,2.0,21.0,16.0,11.0,3.0,1.0,2.0,2.0,Pre Season,1610612740.0,2.0,2.0,0.0,1.0,96.0,121.1,121.7,101.5,104.6,19.6,17.1,0.549,1.8,16.1,0.37,0.757,0.567,0.126,0.55,0.591,100.3,98.5,82.08,198.0,0.607,26.0,7.0,1.0,1.0,26.0,1.0,16.0,3.0,27.0,2.0,24.0,1.0,14.0,1.0,2.0,7.0,4.0,29.0,3.0,Pre Season
new york knicks,2020-21,3,1610612752.0,4.0,3.0,1.0,0.75,48.0,37.0,81.5,0.454,9.0,29.8,0.303,17.0,24.8,0.687,9.8,35.5,45.3,24.3,18.5,10.5,5.8,4.3,23.0,24.5,100.0,10.3,1.0,2.0,6.0,6.0,3.0,22.0,24.0,8.0,29.0,28.0,27.0,18.0,15.0,26.0,10.0,22.0,17.0,13.0,19.0,6.0,10.0,13.0,14.0,11.0,25.0,7.0,Pre Season,1610612752.0,4.0,3.0,1.0,0.75,192.0,98.9,101.5,88.2,91.1,10.6,10.4,0.655,1.31,17.8,0.288,0.728,0.516,0.188,0.509,0.541,101.4,98.5,82.08,394.0,0.598,1.0,2.0,6.0,6.0,1.0,18.0,2.0,5.0,7.0,20.0,6.0,5.0,22.0,7.0,25.0,15.0,16.0,29.0,4.0,Pre Season
oklahoma city thunder,2020-21,3,1610612760.0,3.0,1.0,2.0,0.333,48.0,39.0,91.7,0.425,14.7,35.3,0.415,16.3,21.3,0.766,9.3,42.3,51.7,21.3,18.0,8.0,4.0,5.7,17.3,20.3,109.0,-3.3,14.0,19.0,15.0,20.0,3.0,12.0,9.0,20.0,8.0,22.0,4.0,20.0,25.0,9.0,17.0,2.0,4.0,25.0,16.0,19.0,21.0,21.0,1.0,26.0,18.0,17.0,Pre Season,1610612760.0,3.0,1.0,2.0,0.333,144.0,99.3,99.4,101.0,102.7,-1.7,-3.4,0.547,1.19,15.0,0.205,0.763,0.49,0.164,0.505,0.539,110.5,109.5,91.25,329.0,0.483,14.0,19.0,15.0,20.0,16.0,24.0,14.0,17.0,28.0,23.0,26.0,27.0,12.0,19.0,13.0,18.0,18.0,3.0,17.0,Pre Season
orlando magic,2020-21,3,1610612753.0,4.0,2.0,2.0,0.5,48.0,42.8,97.0,0.441,13.0,38.8,0.335,16.0,21.5,0.744,11.3,39.8,51.0,24.5,14.8,8.8,5.5,3.3,21.3,23.0,114.5,-2.5,1.0,7.0,15.0,14.0,3.0,2.0,2.0,14.0,13.0,12.0,20.0,22.0,23.0,14.0,7.0,8.0,5.0,10.0,5.0,17.0,11.0,6.0,10.0,17.0,7.0,16.0,Pre Season,1610612753.0,4.0,2.0,2.0,0.5,192.0,104.1,105.8,106.6,108.3,-2.5,-2.6,0.573,1.66,16.7,0.256,0.722,0.489,0.136,0.508,0.538,109.9,108.13,90.1,433.0,0.503,1.0,7.0,15.0,14.0,1.0,10.0,24.0,16.0,22.0,5.0,13.0,11.0,24.0,20.0,5.0,17.0,20.0,8.0,14.0,Pre Season
philadelphia 76ers,2020-21,3,1610612755.0,2.0,2.0,0.0,1.0,48.0,40.0,80.0,0.5,9.0,30.0,0.3,21.5,31.5,0.683,9.5,35.5,45.0,23.0,21.5,7.5,5.0,4.0,27.5,27.5,110.5,7.5,26.0,7.0,1.0,1.0,3.0,8.0,28.0,1.0,29.0,27.0,28.0,7.0,4.0,28.0,15.0,22.0,18.0,17.0,28.0,21.0,14.0,11.0,27.0,3.0,14.0,10.0,Pre Season,1610612755.0,2.0,2.0,0.0,1.0,96.0,104.4,107.3,97.6,100.5,6.8,6.8,0.575,1.07,16.4,0.322,0.664,0.517,0.209,0.556,0.589,105.7,102.75,85.62,206.0,0.585,26.0,7.0,1.0,1.0,26.0,8.0,13.0,9.0,21.0,26.0,17.0,2.0,30.0,6.0,29.0,4.0,5.0,23.0,6.0,Pre Season
phoenix suns,2020-21,3,1610612756.0,4.0,0.0,4.0,0.0,48.0,38.3,88.0,0.435,12.3,35.8,0.343,15.5,19.8,0.785,8.3,35.8,44.0,22.5,17.8,9.3,2.5,3.0,28.3,20.8,104.3,-9.8,1.0,25.0,30.0,25.0,3.0,16.0,18.0,16.0,18.0,20.0,16.0,26.0,29.0,6.0,22.0,21.0,22.0,19.0,13.0,13.0,29.0,4.0,28.0,23.0,23.0,25.0,Pre Season,1610612756.0,4.0,0.0,4.0,0.0,192.0,98.2,100.7,109.4,110.4,-11.2,-9.7,0.588,1.27,16.3,0.231,0.813,0.503,0.171,0.504,0.539,105.2,103.38,86.15,414.0,0.442,1.0,25.0,30.0,25.0,1.0,20.0,26.0,25.0,20.0,21.0,18.0,20.0,3.0,14.0,18.0,19.0,19.0,21.0,25.0,Pre Season
portland trail blazers,2020-21,3,1610612757.0,4.0,1.0,3.0,0.25,48.0,38.3,92.3,0.415,12.0,32.8,0.366,17.5,22.0,0.795,10.0,33.0,43.0,19.5,15.8,8.8,5.0,6.0,24.0,22.8,106.0,-13.5,1.0,19.0,24.0,23.0,3.0,16.0,4.0,24.0,20.0,25.0,10.0,17.0,20.0,3.0,9.0,28.0,24.0,28.0,8.0,17.0,14.0,23.0,15.0,19.0,20.0,27.0,Pre Season,1610612757.0,4.0,1.0,3.0,0.25,192.0,98.4,101.2,110.8,113.5,-12.4,-12.3,0.51,1.24,14.1,0.246,0.698,0.467,0.15,0.48,0.52,107.8,105.0,87.5,419.0,0.412,1.0,19.0,24.0,23.0,1.0,19.0,28.0,27.0,30.0,22.0,29.0,13.0,29.0,27.0,7.0,26.0,26.0,14.0,28.0,Pre Season
sacramento kings,2020-21,3,1610612758.0,4.0,2.0,2.0,0.5,48.0,37.5,91.8,0.409,13.0,42.8,0.304,22.5,31.3,0.72,9.5,39.0,48.5,24.0,17.8,9.3,6.3,7.5,21.5,25.0,110.5,-4.3,1.0,7.0,15.0,14.0,3.0,20.0,8.0,27.0,13.0,5.0,26.0,5.0,5.0,16.0,15.0,9.0,10.0,14.0,13.0,13.0,7.0,28.0,12.0,10.0,14.0,19.0,Pre Season,1610612758.0,4.0,2.0,2.0,0.5,192.0,97.1,102.3,104.5,105.8,-7.4,-3.4,0.64,1.35,16.4,0.266,0.771,0.508,0.164,0.48,0.524,111.8,108.25,90.21,432.0,0.474,1.0,7.0,15.0,14.0,1.0,16.0,18.0,19.0,10.0,16.0,16.0,9.0,10.0,10.0,14.0,27.0,24.0,7.0,21.0,Pre Season
san antonio spurs,2020-21,3,1610612759.0,3.0,0.0,3.0,0.0,48.0,36.7,91.0,0.403,10.7,34.0,0.314,20.0,28.0,0.714,10.3,32.7,43.0,21.0,14.3,10.3,4.3,4.7,20.3,22.0,104.0,-16.3,14.0,25.0,24.0,25.0,3.0,25.0,11.0,28.0,26.0,23.0,24.0,10.0,9.0,19.0,8.0,29.0,24.0,27.0,4.0,7.0,17.0,17.0,6.0,20.0,24.0,28.0,Pre Season,1610612759.0,3.0,0.0,3.0,0.0,144.0,96.9,98.4,110.9,112.5,-14.0,-14.0,0.573,1.47,15.1,0.223,0.745,0.459,0.136,0.462,0.503,107.9,106.33,88.61,317.0,0.412,14.0,25.0,24.0,25.0,16.0,26.0,27.0,28.0,23.0,9.0,25.0,22.0,17.0,28.0,4.0,29.0,29.0,11.0,27.0,Pre Season
toronto raptors,2020-21,3,1610612761.0,3.0,2.0,1.0,0.667,48.0,37.3,88.7,0.421,18.3,51.7,0.355,16.3,23.3,0.7,6.3,33.7,40.0,25.7,19.0,14.0,4.3,3.7,29.7,24.0,109.3,0.7,14.0,7.0,6.0,10.0,3.0,21.0,16.0,22.0,2.0,1.0,13.0,20.0,17.0,24.0,29.0,26.0,29.0,5.0,22.0,1.0,17.0,9.0,29.0,13.0,16.0,14.0,Pre Season,1610612761.0,3.0,2.0,1.0,0.667,144.0,98.0,100.6,97.9,99.7,0.1,0.9,0.688,1.35,17.7,0.2,0.759,0.458,0.175,0.524,0.553,111.3,108.83,90.69,326.0,0.476,14.0,7.0,6.0,10.0,16.0,21.0,12.0,14.0,3.0,18.0,7.0,29.0,13.0,29.0,20.0,12.0,13.0,5.0,20.0,Pre Season
utah jazz,2020-21,3,1610612762.0,3.0,3.0,0.0,1.0,48.0,39.3,82.7,0.476,17.7,44.0,0.402,22.0,27.7,0.795,7.7,38.7,46.3,25.7,15.7,6.7,2.7,2.3,21.0,25.7,118.3,17.7,14.0,2.0,1.0,1.0,3.0,10.0,22.0,4.0,3.0,4.0,5.0,6.0,10.0,4.0,24.0,10.0,15.0,5.0,7.0,25.0,27.0,1.0,9.0,8.0,5.0,3.0,Pre Season,1610612762.0,3.0,3.0,0.0,1.0,144.0,115.1,117.2,97.4,99.7,17.6,17.5,0.653,1.64,18.7,0.223,0.819,0.531,0.155,0.583,0.624,103.1,101.0,84.17,303.0,0.597,14.0,2.0,1.0,1.0,16.0,2.0,11.0,2.0,8.0,6.0,3.0,21.0,2.0,5.0,9.0,1.0,1.0,25.0,5.0,Pre Season
washington wizards,2020-21,3,1610612764.0,3.0,1.0,2.0,0.333,48.0,37.0,88.0,0.42,12.0,38.3,0.313,13.7,20.0,0.683,8.3,36.3,44.7,22.7,19.3,12.0,3.0,3.3,20.7,20.0,99.7,-4.3,14.0,19.0,15.0,20.0,3.0,22.0,18.0,23.0,20.0,13.0,25.0,30.0,28.0,27.0,21.0,18.0,21.0,18.0,23.0,2.0,24.0,7.0,7.0,27.0,27.0,20.0,Pre Season,1610612764.0,3.0,1.0,2.0,0.333,144.0,92.5,94.3,98.6,98.4,-6.1,-4.1,0.613,1.17,16.2,0.222,0.836,0.507,0.183,0.489,0.515,106.7,105.67,88.06,317.0,0.479,14.0,19.0,15.0,20.0,16.0,28.0,6.0,20.0,16.0,24.0,20.0,23.0,1.0,11.0,22.0,24.0,28.0,13.0,19.0,Pre Season
atlanta hawks,2020-21,4,1610612737.0,15.0,7.0,8.0,0.467,48.7,38.9,88.9,0.437,11.3,34.0,0.333,20.0,24.9,0.802,11.6,35.7,47.3,23.4,14.2,7.1,5.3,6.1,19.7,20.2,109.1,1.6,15.0,12.0,17.0,15.0,4.0,25.0,10.0,28.0,25.0,19.0,29.0,2.0,4.0,6.0,3.0,10.0,3.0,22.0,15.0,19.0,12.0,27.0,14.0,12.0,20.0,13.0,Regular Season,1610612737.0,15.0,7.0,8.0,0.467,730.0,106.4,108.1,105.1,106.7,1.3,1.4,0.602,1.65,16.8,0.296,0.728,0.512,0.141,0.501,0.546,101.0,99.45,82.88,1514.0,0.502,15.0,12.0,17.0,15.0,15.0,23.0,4.0,13.0,16.0,19.0,23.0,4.0,19.0,9.0,13.0,28.0,26.0,15.0,14.0,Regular Season
boston celtics,2020-21,4,1610612738.0,13.0,7.0,6.0,0.538,48.0,41.8,88.5,0.472,11.9,32.2,0.37,15.5,20.5,0.759,10.7,34.5,45.2,22.7,15.5,8.5,5.3,5.0,21.3,19.5,111.0,3.7,25.0,12.0,8.0,12.0,17.0,10.0,13.0,9.0,20.0,24.0,12.0,25.0,27.0,18.0,8.0,17.0,10.0,23.0,26.0,7.0,11.0,14.0,25.0,15.0,17.0,7.0,Regular Season,1610612738.0,13.0,7.0,6.0,0.538,624.0,108.6,111.2,106.5,107.4,2.1,3.8,0.543,1.47,16.6,0.292,0.739,0.515,0.155,0.54,0.569,101.5,99.88,83.24,1298.0,0.515,25.0,12.0,8.0,12.0,28.0,13.0,5.0,8.0,28.0,27.0,25.0,6.0,13.0,8.0,27.0,10.0,16.0,14.0,10.0,Regular Season
brooklyn nets,2020-21,4,1610612751.0,17.0,10.0,7.0,0.588,48.9,44.6,88.4,0.505,14.4,36.3,0.397,18.6,22.5,0.828,8.2,36.8,45.0,27.6,14.8,5.9,6.1,4.1,20.0,19.3,122.4,2.8,1.0,6.0,10.0,8.0,3.0,1.0,15.0,1.0,6.0,11.0,3.0,5.0,7.0,3.0,28.0,3.0,13.0,4.0,22.0,28.0,5.0,6.0,15.0,18.0,1.0,9.0,Regular Season,1610612751.0,17.0,10.0,7.0,0.588,831.0,116.6,117.5,112.2,115.1,4.4,2.5,0.619,1.87,19.5,0.233,0.746,0.507,0.142,0.587,0.623,103.8,102.12,85.1,1770.0,0.526,1.0,6.0,10.0,8.0,1.0,2.0,27.0,10.0,9.0,11.0,4.0,26.0,11.0,12.0,19.0,1.0,1.0,5.0,8.0,Regular Season
charlotte hornets,2020-21,4,1610612766.0,16.0,7.0,9.0,0.438,48.0,39.1,87.1,0.448,13.3,36.4,0.364,16.6,21.7,0.764,10.4,33.2,43.6,28.0,14.4,8.4,5.1,5.6,16.9,19.1,107.9,-2.1,2.0,12.0,20.0,18.0,17.0,24.0,24.0,23.0,14.0,10.0,16.0,17.0,15.0,17.0,14.0,24.0,21.0,2.0,18.0,8.0,15.0,19.0,1.0,22.0,23.0,20.0,Regular Season,1610612766.0,16.0,7.0,9.0,0.438,768.0,107.2,108.9,109.7,111.0,-2.5,-2.1,0.717,1.94,20.0,0.274,0.707,0.49,0.146,0.524,0.558,100.5,99.13,82.6,1586.0,0.495,2.0,12.0,20.0,18.0,8.0,19.0,18.0,19.0,1.0,5.0,2.0,15.0,29.0,18.0,20.0,21.0,22.0,19.0,18.0,Regular Season
chicago bulls,2020-21,4,1610612741.0,13.0,5.0,8.0,0.385,48.4,42.6,88.1,0.484,14.3,36.2,0.395,15.5,19.4,0.802,9.2,35.9,45.1,25.8,17.7,7.8,3.9,3.5,21.0,18.7,115.1,-1.7,25.0,23.0,17.0,23.0,8.0,4.0,16.0,3.0,7.0,12.0,4.0,25.0,28.0,7.0,22.0,8.0,11.0,9.0,30.0,15.0,26.0,3.0,23.0,24.0,8.0,19.0,Regular Season,1610612741.0,13.0,5.0,8.0,0.385,629.0,109.4,111.1,111.4,113.5,-2.0,-2.3,0.606,1.46,18.3,0.267,0.762,0.521,0.171,0.565,0.596,104.1,102.41,85.34,1346.0,0.5,25.0,23.0,17.0,23.0,26.0,14.0,25.0,20.0,14.0,28.0,11.0,16.0,1.0,5.0,30.0,5.0,3.0,3.0,15.0,Regular Season
cleveland cavaliers,2020-21,4,1610612739.0,15.0,6.0,9.0,0.4,48.7,38.6,86.7,0.445,9.3,27.0,0.343,15.6,21.5,0.727,11.8,31.6,43.4,21.8,16.0,9.0,4.6,7.1,18.7,20.5,102.1,-6.7,15.0,21.0,20.0,22.0,4.0,26.0,26.0,26.0,29.0,29.0,26.0,24.0,17.0,27.0,2.0,30.0,24.0,28.0,28.0,4.0,21.0,30.0,9.0,11.0,29.0,27.0,Regular Season,1610612739.0,15.0,6.0,9.0,0.4,730.0,101.7,103.6,109.1,110.0,-7.3,-6.5,0.565,1.36,16.1,0.301,0.716,0.502,0.162,0.499,0.531,98.7,97.35,81.12,1478.0,0.462,15.0,21.0,20.0,22.0,15.0,29.0,13.0,27.0,26.0,30.0,28.0,3.0,25.0,14.0,29.0,29.0,29.0,29.0,28.0,Regular Season
dallas mavericks,2020-21,4,1610612742.0,16.0,7.0,9.0,0.438,48.3,40.3,87.5,0.461,11.8,35.4,0.332,16.0,21.6,0.742,8.3,35.0,43.3,22.5,12.8,6.4,5.0,3.9,21.6,20.9,108.4,-2.9,2.0,12.0,20.0,18.0,13.0,18.0,22.0,16.0,22.0,15.0,30.0,23.0,16.0,25.0,26.0,13.0,25.0,25.0,6.0,26.0,16.0,5.0,26.0,8.0,22.0,21.0,Regular Season,1610612742.0,16.0,7.0,9.0,0.438,773.0,106.9,108.9,109.8,111.7,-2.9,-2.8,0.558,1.76,16.9,0.23,0.724,0.48,0.128,0.528,0.559,100.7,98.95,82.46,1593.0,0.485,2.0,12.0,20.0,18.0,4.0,20.0,19.0,22.0,27.0,14.0,22.0,27.0,20.0,28.0,5.0,19.0,21.0,20.0,20.0,Regular Season
denver nuggets,2020-21,4,1610612743.0,16.0,11.0,5.0,0.688,49.3,43.3,90.4,0.478,13.8,35.2,0.391,16.2,20.7,0.782,11.6,34.2,45.8,27.0,13.8,9.2,3.6,4.1,20.1,20.6,116.4,6.9,2.0,4.0,5.0,5.0,2.0,3.0,7.0,7.0,8.0,16.0,5.0,22.0,24.0,10.0,4.0,20.0,8.0,5.0,11.0,2.0,29.0,7.0,16.0,9.0,4.0,3.0,Regular Season,1610612743.0,16.0,11.0,5.0,0.688,788.0,114.4,116.3,108.7,109.4,5.7,6.9,0.624,1.95,19.0,0.31,0.761,0.532,0.138,0.554,0.585,98.7,97.58,81.32,1602.0,0.533,2.0,4.0,5.0,5.0,2.0,5.0,10.0,3.0,8.0,4.0,5.0,1.0,2.0,2.0,10.0,7.0,6.0,28.0,6.0,Regular Season
detroit pistons,2020-21,4,1610612765.0,16.0,5.0,11.0,0.313,48.6,37.3,87.0,0.429,13.3,36.1,0.369,19.6,24.8,0.793,9.9,31.6,41.6,23.8,14.6,7.9,4.9,6.4,20.4,21.6,107.6,-3.1,2.0,23.0,28.0,27.0,7.0,30.0,25.0,29.0,12.0,13.0,13.0,4.0,5.0,8.0,18.0,29.0,29.0,21.0,21.0,11.0,18.0,29.0,18.0,2.0,24.0,22.0,Regular Season,1610612765.0,16.0,5.0,11.0,0.313,778.0,104.9,108.2,110.0,110.9,-5.1,-2.7,0.637,1.62,17.3,0.28,0.712,0.487,0.147,0.505,0.549,100.3,98.31,81.93,1591.0,0.473,2.0,23.0,28.0,27.0,3.0,22.0,16.0,21.0,6.0,23.0,19.0,12.0,26.0,21.0,21.0,26.0,23.0,23.0,24.0,Regular Season
golden state warriors,2020-21,4,1610612744.0,16.0,9.0,7.0,0.563,48.0,41.2,88.4,0.466,13.4,36.6,0.367,17.0,22.2,0.766,8.4,36.1,44.5,27.8,14.5,7.3,5.4,5.0,23.1,21.4,112.8,2.3,2.0,7.0,10.0,10.0,17.0,13.0,14.0,12.0,10.0,9.0,14.0,11.0,11.0,15.0,25.0,6.0,16.0,3.0,19.0,17.0,9.0,14.0,30.0,5.0,12.0,11.0,Regular Season,1610612744.0,16.0,9.0,7.0,0.563,768.0,108.3,109.8,105.5,107.5,2.8,2.3,0.674,1.91,19.6,0.225,0.72,0.481,0.141,0.542,0.575,104.5,102.81,85.68,1644.0,0.521,2.0,7.0,10.0,10.0,8.0,18.0,6.0,11.0,4.0,8.0,3.0,28.0,23.0,26.0,15.0,9.0,10.0,2.0,9.0,Regular Season
houston rockets,2020-21,4,1610612745.0,15.0,8.0,7.0,0.533,48.0,39.4,87.6,0.45,13.7,38.9,0.352,16.8,22.4,0.75,8.7,35.9,44.7,22.4,15.5,8.1,6.7,6.1,20.4,20.1,109.3,2.5,15.0,10.0,10.0,13.0,17.0,22.0,20.0,21.0,9.0,5.0,23.0,13.0,8.0,22.0,24.0,7.0,15.0,27.0,27.0,10.0,1.0,28.0,19.0,13.0,19.0,10.0,Regular Season,1610612745.0,15.0,8.0,7.0,0.533,720.0,104.9,107.9,102.6,105.0,2.2,2.9,0.569,1.45,16.5,0.242,0.716,0.483,0.153,0.528,0.561,104.1,101.47,84.56,1519.0,0.511,15.0,10.0,10.0,13.0,20.0,24.0,3.0,9.0,23.0,29.0,27.0,23.0,24.0,25.0,26.0,20.0,18.0,7.0,11.0,Regular Season
indiana pacers,2020-21,4,1610612754.0,15.0,7.0,8.0,0.467,48.7,41.5,88.9,0.467,12.7,35.1,0.363,16.2,20.7,0.781,8.9,33.5,42.3,26.0,13.7,7.9,5.9,5.7,20.1,18.4,111.9,-0.7,15.0,12.0,17.0,15.0,4.0,11.0,11.0,10.0,17.0,17.0,17.0,21.0,23.0,11.0,23.0,23.0,27.0,8.0,9.0,12.0,7.0,23.0,17.0,26.0,14.0,17.0,Regular Season,1610612754.0,15.0,7.0,8.0,0.467,730.0,108.8,111.3,109.4,111.7,-0.6,-0.4,0.627,1.9,18.8,0.25,0.71,0.481,0.136,0.538,0.571,101.4,99.22,82.68,1507.0,0.496,15.0,12.0,17.0,15.0,15.0,12.0,20.0,17.0,7.0,9.0,9.0,21.0,27.0,27.0,9.0,13.0,15.0,17.0,16.0,Regular Season
la clippers,2020-21,4,1610612746.0,16.0,12.0,4.0,0.75,48.0,41.2,85.8,0.48,15.0,35.5,0.423,17.8,20.5,0.866,9.4,35.0,44.4,24.4,12.7,7.4,4.6,3.0,17.6,18.1,115.1,9.3,2.0,2.0,3.0,2.0,17.0,13.0,28.0,5.0,4.0,14.0,1.0,8.0,26.0,1.0,21.0,13.0,18.0,15.0,5.0,16.0,20.0,1.0,5.0,28.0,7.0,1.0,Regular Season,1610612746.0,16.0,12.0,4.0,0.75,768.0,117.3,117.7,106.4,108.5,10.9,9.2,0.593,1.93,18.2,0.26,0.761,0.518,0.13,0.567,0.607,98.8,97.69,81.41,1565.0,0.547,2.0,2.0,3.0,2.0,8.0,1.0,8.0,1.0,18.0,7.0,12.0,19.0,3.0,6.0,6.0,4.0,2.0,26.0,1.0,Regular Season
